folder,cells,originalEntities,actualEntities,intersection,originalHeader,actualHeader,intersectionHeader,class
6134,120,246,246,246,3,3,3,schema
6134,120,246,206,0,3,3,3,schema
6134,120,246,208,1,3,3,3,schema
6134,120,246,212,1,3,3,3,schema
6134,120,246,259,0,3,3,3,schema
6134,120,246,254,0,3,3,3,schema
6134,120,246,379,0,3,3,3,schema
6134,120,246,202,0,3,3,3,schema
6134,120,246,234,0,3,3,3,schema
6134,120,246,297,0,3,3,3,schema
6134,120,246,187,1,3,3,3,schema
6134,120,246,152,0,3,3,3,schema
6134,120,246,273,0,3,3,3,schema
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,260,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,260,0,0,0,0,irregular
6140,96,0,260,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,260,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6140,96,0,260,0,0,0,0,irregular
6140,96,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,260,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,260,0,0,0,0,irregular
6143,25,0,260,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,260,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,260,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,0,0,0,0,0,irregular
6143,25,0,260,0,0,0,0,irregular
6144,270,93,93,93,7,7,7,irregular
6144,270,93,107,82,7,7,7,irregular
6144,270,93,113,82,7,7,7,irregular
6144,270,93,113,82,7,7,7,irregular
6144,270,93,113,82,7,7,7,irregular
6144,270,93,173,27,7,7,7,irregular
6144,270,93,180,8,7,8,7,irregular
6144,270,93,180,8,7,8,7,irregular
6144,270,93,180,8,7,8,7,irregular
6144,270,93,188,8,7,8,7,irregular
6144,270,93,209,11,7,8,7,irregular
6144,270,93,212,11,7,8,7,irregular
6145,8262,545,545,545,7,7,7,irregular
6145,8262,545,576,87,7,7,7,irregular
6145,8262,545,494,48,7,8,7,irregular
6145,8262,545,493,48,7,8,7,irregular
6145,8262,545,493,48,7,8,7,irregular
6145,8262,545,501,50,7,8,7,irregular
6145,8262,545,506,39,7,8,7,irregular
6145,8262,545,506,40,7,8,7,irregular
6145,8262,545,506,40,7,8,7,irregular
6145,8262,545,507,42,7,8,7,irregular
6145,8262,545,507,40,7,8,7,irregular
6145,8262,545,507,41,7,8,7,irregular
6146,816,589,589,589,138,138,138,schema
6146,816,589,0,0,138,138,138,schema
6146,816,589,584,7,138,138,138,schema
6146,816,589,584,13,138,138,138,schema
6146,816,589,584,10,138,138,138,schema
6146,816,589,586,19,138,138,138,schema
6146,816,589,586,7,138,138,138,schema
6146,816,589,588,15,138,138,138,schema
6146,816,589,595,14,138,138,138,schema
6146,816,589,680,3,138,138,138,schema
6146,816,589,684,3,138,138,138,schema
6146,816,589,690,5,138,138,138,schema
6146,816,589,691,5,138,138,138,schema
6151,3078,462,462,462,7,7,7,irregular
6151,3078,462,459,127,7,7,7,irregular
6151,3078,462,459,127,7,7,7,irregular
6151,3078,462,459,127,7,7,7,irregular
6151,3078,462,447,127,7,7,7,irregular
6151,3078,462,443,133,7,7,7,irregular
6151,3078,462,363,19,7,8,7,irregular
6151,3078,462,363,19,7,8,7,irregular
6151,3078,462,363,19,7,8,7,irregular
6151,3078,462,363,19,7,8,7,irregular
6151,3078,462,363,19,7,8,7,irregular
6151,3078,462,363,19,7,8,7,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,260,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,260,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,260,0,0,0,0,irregular
6154,63,0,260,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,260,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6154,63,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,260,0,0,0,0,irregular
6157,469,0,260,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,260,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6157,469,0,0,0,0,0,0,irregular
6161,24,260,260,260,0,0,0,irregular
6161,24,260,260,260,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,260,260,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6161,24,260,260,260,0,0,0,irregular
6161,24,260,260,260,0,0,0,irregular
6161,24,260,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,260,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,260,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,260,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,260,0,0,0,0,irregular
6162,1668,0,260,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6162,1668,0,0,0,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,260,260,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6166,23,260,0,0,0,0,0,irregular
6169,23,260,260,260,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,260,260,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,260,260,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,260,260,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,260,260,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6169,23,260,260,260,0,0,0,irregular
6169,23,260,0,0,0,0,0,irregular
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6171,93018,0,0,0,0,0,0,schema
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,260,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,260,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6172,1372,0,260,0,0,0,0,irregular
6172,1372,0,260,0,0,0,0,irregular
6172,1372,0,0,0,0,0,0,irregular
6173,8298,382,382,382,7,7,7,irregular
6173,8298,382,382,382,7,7,7,irregular
6173,8298,382,382,382,7,7,7,irregular
6173,8298,382,382,382,7,7,7,irregular
6173,8298,382,401,29,7,7,7,irregular
6173,8298,382,370,31,7,8,7,irregular
6173,8298,382,370,29,7,8,7,irregular
6173,8298,382,370,29,7,8,7,irregular
6173,8298,382,370,29,7,8,7,irregular
6173,8298,382,370,29,7,8,7,irregular
6173,8298,382,370,29,7,8,7,irregular
6173,8298,382,370,29,7,8,7,irregular
6173,8298,382,370,29,7,8,7,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,260,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,260,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,260,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6176,471,0,260,0,0,0,0,irregular
6176,471,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,260,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,260,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,260,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,260,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,260,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6177,460,0,0,0,0,0,0,irregular
6178,128,45,45,45,3,3,3,irregular
6178,128,45,45,6,3,3,3,irregular
6178,128,45,45,2,3,3,3,irregular
6178,128,45,0,0,3,108,0,irregular
6178,128,45,45,5,3,3,3,irregular
6178,128,45,45,1,3,3,3,irregular
6178,128,45,43,5,3,3,3,irregular
6178,128,45,45,0,3,3,3,irregular
6178,128,45,43,0,3,3,3,irregular
6178,128,45,45,6,3,3,3,irregular
6178,128,45,45,0,3,3,3,irregular
6178,128,45,45,0,3,3,3,irregular
6187,24,260,260,260,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,260,260,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,260,260,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,0,0,0,0,0,irregular
6187,24,260,260,260,0,0,0,irregular
6201,23,260,260,260,0,0,0,irregular
6201,23,260,260,260,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,260,260,0,0,0,irregular
6201,23,260,260,260,0,0,0,irregular
6201,23,260,260,260,0,0,0,irregular
6201,23,260,260,260,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6201,23,260,0,0,0,0,0,irregular
6202,1160,317,317,317,2,2,2,schema
6202,1160,317,321,317,2,2,2,schema
6202,1160,317,324,317,2,2,2,schema
6202,1160,317,328,317,2,2,2,schema
6202,1160,317,330,317,2,2,2,schema
6202,1160,317,357,317,2,2,2,schema
6202,1160,317,361,317,2,2,2,schema
6202,1160,317,363,317,2,2,2,schema
6202,1160,317,365,317,2,2,2,schema
6202,1160,317,367,317,2,2,2,schema
6202,1160,317,369,317,2,2,2,schema
6202,1160,317,373,317,2,2,2,schema
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,260,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,260,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,260,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,260,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,0,0,0,0,0,irregular
6203,471,0,260,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,260,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,260,0,0,0,0,irregular
6205,115,0,260,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,260,0,0,0,0,irregular
6205,115,0,260,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,260,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6205,115,0,260,0,0,0,0,irregular
6205,115,0,0,0,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,0,0,0,0,0,irregular
6206,24,260,260,260,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,260,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6208,459,0,0,0,0,0,0,irregular
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6210,1980,0,0,0,2,2,2,schema
6212,456,0,0,0,0,0,0,irregular
6212,456,0,260,0,0,0,0,irregular
6212,456,0,260,0,0,0,0,irregular
6212,456,0,260,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6212,456,0,0,0,0,0,0,irregular
6214,4256,368,368,368,4,4,4,schema
6214,4256,368,368,368,4,4,4,schema
6214,4256,368,368,368,4,4,4,schema
6214,4256,368,367,367,4,4,4,schema
6214,4256,368,381,273,4,4,4,schema
6214,4256,368,381,273,4,4,4,schema
6214,4256,368,381,273,4,4,4,schema
6214,4256,368,381,273,4,4,4,schema
6214,4256,368,381,272,4,4,4,schema
6214,4256,368,381,272,4,4,4,schema
6214,4256,368,381,272,4,4,4,schema
6216,79,0,0,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,260,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6216,79,0,0,0,0,0,0,irregular
6218,23,260,260,260,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,260,260,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,260,260,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6218,23,260,0,0,0,0,0,irregular
6222,24,260,260,260,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,260,260,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,260,260,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,260,260,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6222,24,260,0,0,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,0,0,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6223,23,260,260,260,0,0,0,irregular
6226,1476,334,334,334,7,7,7,irregular
6226,1476,334,341,332,7,7,7,irregular
6226,1476,334,341,332,7,7,7,irregular
6226,1476,334,337,334,7,7,7,irregular
6226,1476,334,337,70,7,7,7,irregular
6226,1476,334,282,11,7,8,7,irregular
6226,1476,334,282,11,7,8,7,irregular
6226,1476,334,282,11,7,8,7,irregular
6226,1476,334,282,11,7,8,7,irregular
6226,1476,334,282,11,7,8,7,irregular
6226,1476,334,282,11,7,8,7,irregular
6226,1476,334,283,19,7,8,7,irregular
6228,1332,445,445,445,7,7,7,irregular
6228,1332,445,450,376,7,7,7,irregular
6228,1332,445,453,375,7,7,7,irregular
6228,1332,445,461,48,7,8,7,irregular
6228,1332,445,461,46,7,8,7,irregular
6228,1332,445,461,46,7,8,7,irregular
6228,1332,445,460,46,7,8,7,irregular
6228,1332,445,461,46,7,8,7,irregular
6228,1332,445,459,34,7,8,7,irregular
6228,1332,445,397,33,7,8,7,irregular
6228,1332,445,453,30,7,8,7,irregular
6228,1332,445,453,30,7,8,7,irregular
6229,1440,427,427,427,7,7,7,irregular
6229,1440,427,427,427,7,7,7,irregular
6229,1440,427,419,418,7,7,7,irregular
6229,1440,427,422,256,7,7,7,irregular
6229,1440,427,423,256,7,7,7,irregular
6229,1440,427,424,259,7,7,7,irregular
6229,1440,427,380,20,7,8,7,irregular
6229,1440,427,380,20,7,8,7,irregular
6229,1440,427,380,14,7,8,7,irregular
6229,1440,427,380,15,7,8,7,irregular
6229,1440,427,380,15,7,8,7,irregular
6229,1440,427,380,16,7,8,7,irregular
6229,1440,427,380,16,7,8,7,irregular
6229,1440,427,382,17,7,8,7,irregular
6229,1440,427,383,16,7,8,7,irregular
6237,23,260,260,260,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,260,260,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,260,260,0,0,0,irregular
6237,23,260,260,260,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,260,260,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,260,260,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,260,260,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6237,23,260,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,260,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,260,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,260,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,260,0,0,0,0,irregular
6240,476,0,260,0,0,0,0,irregular
6240,476,0,0,0,0,0,0,irregular
6240,476,0,260,0,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,260,260,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6245,24,260,167,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,260,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6255,199,0,260,0,0,0,0,irregular
6255,199,0,260,0,0,0,0,irregular
6255,199,0,260,0,0,0,0,irregular
6255,199,0,0,0,0,0,0,irregular
6256,630,589,589,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6256,630,589,603,589,2,2,2,schema
6257,471,0,0,0,0,0,0,irregular
6257,471,0,260,0,0,0,0,irregular
6257,471,0,0,0,0,0,0,irregular
6257,471,0,0,0,0,0,0,irregular
